hit,error_cells,peak,logloss,covered95,credible95,entropy,ece,error_m,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,attacker_local_cap_violations,attacker_absolute_cap_violations,robust_model_count,alpha_true,alpha_model,move_model
0.0031467013888888886,3.7128920286814036,0.038531753938147804,4.05927027399405,0.9375,36.4375,5.214713846092633,0.035385052549258916,3712.8920286814005,3009,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,41,2,0,5,0.0,0.0,0.0,0,1.0,50.013,63.670049999999996,0,0,0,0,0.6480000000000001,0.648,0.3
0.0010230654761904762,6.300712223911995,0.04188880330468442,4.097466104994701,0.9375,37.166666666666664,5.237903517216092,0.040865737828493946,6300.7122239119935,3010,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,33,3,1,8,0.3333333333333333,0.030303030303030304,0.5,1,1.0,51.2755,73.2297,0,0,0,0,0.6480000000000001,0.648,0.3
0.004644097222222222,2.340616767510241,0.03715813273656911,3.6989266786997486,1.0,42.791666666666664,5.410505450841097,0.03251403551434689,2340.6167675102415,3010,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,33,2,0,5,0.0,0.0,0.0,0,1.0,51.631,61.005599999999994,0,0,0,0,0.6480000000000001,0.648,0.3
0.0033420138888888887,3.2969929930135766,0.043199923037052,3.5155058984231418,1.0,40.895833333333336,5.3771346289900075,0.03985790914816311,3296.9929930135772,3010,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,34,4,2,8,0.5,0.058823529411764705,0.6666666666666666,2,1.0,51.201,61.34775,0,0,0,0,0.6480000000000001,0.648,0.3
0.03177083333333333,2.3410067939352004,0.04060745920442612,3.5122021333716305,0.9791666666666666,39.5625,5.336317603575786,0.00883662587109279,2341.0067939352007,3010,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,40,6,2,5,0.3333333333333333,0.05,0.4,2,1.0,50.1435,71.25824999999998,0,0,0,0,0.6480000000000001,0.648,0.3
0.08582899305555557,2.5337245653220717,0.04468201688817025,3.327686762536086,1.0,29.604166666666668,4.956690177416893,0.04114697616738531,2533.7245653220725,3011,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,35,3,1,12,0.3333333333333333,0.02857142857142857,0.5,1,1.0,50.263999999999996,67.75729999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.03634982638888889,3.588906018410117,0.040642839408558305,3.6516399450011483,1.0,39.416666666666664,5.324029799545921,0.0042930130196694215,3588.9060184101177,3011,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,38,3,1,4,0.3333333333333333,0.02631578947368421,0.3333333333333333,1,1.0,51.141000000000005,70.6912,0,0,0,0,0.6480000000000001,0.648,0.3
0.019075520833333335,3.0823004210199367,0.03606245520908832,3.6925916781426404,1.0,47.645833333333336,5.562662880131515,0.01698693437575499,3082.300421019936,3011,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,39,5,0,3,0.0,0.0,0.0,0,1.0,50.754999999999995,73.8303,0,0,0,0,0.6480000000000001,0.648,0.3
0.17176649305555558,2.099857827396263,0.04526471703010158,3.253999945238458,1.0,33.666666666666664,5.112982890557439,0.126501776025454,2099.8578273962626,3011,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,38,4,0,7,0.0,0.0,0.0,0,1.0,50.444,69.41479999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.07085503472222222,3.2773570419798763,0.040003663142407705,3.478408611173641,0.9791666666666666,40.666666666666664,5.322119425368637,0.030851371579814515,3277.3570419798757,3012,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,6,1,6,0.16666666666666666,0.027777777777777776,0.2,1,1.0,51.291,61.0053,0,0,0,0,0.6480000000000001,0.648,0.3
