hit,error_cells,peak,logloss,covered95,credible95,entropy,ece,error_m,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,attacker_local_cap_violations,attacker_absolute_cap_violations,robust_model_count,alpha_true,alpha_model,move_model
0.21215587797619048,2.2911228939539265,0.04088964312153424,3.4993163397379727,1.0,43.916666666666664,5.423250529483002,0.17126623485465622,2291.1228939539265,4015,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,39,6,3,5,0.5,0.07692307692307693,0.75,3,1.0,40.7,52.96639999999999,0,0,0,0,0.5,0.648,0.3
0.0005208333333333333,3.9839929955886273,0.0483162763014604,4.220290699876134,0.9166666666666666,45.75,5.430202406319991,0.047795442968127065,3983.9929955886255,4015,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,34,1,0,3,0.0,0.0,0.0,0,1.0,41.091,59.0913,0,0,0,0,0.5,0.648,0.3
0.07465277777777778,2.38973167018843,0.0644660036944001,3.3818954928971396,1.0,42.416666666666664,5.260650417921823,0.010186774083377675,2389.7316701884292,4015,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,40,6,3,3,0.5,0.075,0.75,3,1.0,40.329499999999996,47.294999999999995,0,0,0,0,0.5,0.648,0.3
0.08289930555555555,2.4430083101144358,0.05865514060983254,3.0334407161431187,0.9791666666666666,28.625,4.81107507149056,0.024244164945723012,2443.008310114436,4015,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,37,1,0,2,0.0,0.0,0.0,0,1.0,41.001,51.512299999999996,0,0,0,0,0.5,0.648,0.3
0.07039930555555556,2.2194349384359024,0.04603143632993446,3.3323331958005338,0.875,43.0625,5.348955964525057,0.02436786922562109,2219.4349384359016,4016,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,39,0,0,1,nan,0.0,nan,0,1.0,41.036,50.0593,0,0,0,0,0.5,0.648,0.3
0.01812065972222222,3.1952795024952803,0.07064320164871325,3.120134296887308,1.0,26.979166666666668,4.743890871223418,0.052522541926491036,3195.2795024952798,4016,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,34,0,0,4,nan,0.0,nan,0,1.0,40.545,45.77415,0,0,0,0,0.5,0.648,0.3
0.02322193287037037,3.334081947555584,0.05468332987608068,4.070463485169458,0.8958333333333334,40.208333333333336,5.275043975430765,0.031461397005710316,3334.081947555582,4016,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,35,4,4,7,1.0,0.11428571428571428,1.0,4,1.0,40.8955,46.80544999999999,0,1,1,0,0.5,0.648,0.3
0.002495659722222222,3.227627443643936,0.03992689713006397,3.827966217147585,1.0,52.25,5.625820066237973,0.037431237407841746,3227.6274436439357,4016,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,43,4,1,2,0.25,0.023255813953488372,0.25,1,1.0,40.81,51.56245,0,0,0,0,0.5,0.648,0.3
0.12608506944444445,2.1992046801565803,0.06309935234802655,3.0438663667409163,1.0,34.208333333333336,4.944141085506942,0.06298571709641788,2199.2046801565807,4017,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,32,0,0,4,nan,0.0,nan,0,1.0,41.3165,50.10765,0,0,0,0,0.5,0.648,0.3
0.011588541666666665,2.180311312535328,0.057871072677804704,3.352434065393465,1.0,37.645833333333336,5.110513028928515,0.04628253101113803,2180.3113125353316,4017,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,34,1,0,4,0.0,0.0,0.0,0,1.0,41.346000000000004,53.34544999999999,0,1,1,0,0.5,0.648,0.3
0.011263020833333333,2.0773841357614766,0.07682068037514696,3.0346073335217656,1.0,28.25,4.69365998473506,0.06555765954181363,2077.3841357614774,4017,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,26,2,1,9,0.5,0.038461538461538464,0.5,1,1.0,40.305,53.788249999999984,0,3,5,0,0.5,0.648,0.3
